GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Android device Battery Level(%),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(psi),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),Cost per mile/km (Instant)($/km),Cost per mile/km (Trip)($/km),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),Distance to empty (Estimated)(km),Distance travelled since codes cleared(km),Distance travelled with MIL/CEL lit(km),DPF Bank 1 Delta Pressure(psi),DPF Bank 1 Inlet Pressure(psi),DPF Bank 1 Inlet Temperature(°C),DPF Bank 1 Outlet Pressure(psi),DPF Bank 1 Outlet Temperature(°C),DPF Bank 2 Delta Pressure(psi),DPF Bank 2 Inlet Pressure(psi),DPF Bank 2 Inlet Temperature(°C),DPF Bank 2 Outlet Pressure(psi),DPF Bank 2 Outlet Temperature(°C),Drivers demand engine % torque(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure Bank 1(psi),Exhaust Pressure Bank 2(psi),Fuel cost (trip)(cost),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel Level (From Engine ECU)(%),Fuel pressure(psi),Fuel Rail Pressure(psi),Fuel Rail Pressure (relative to manifold vacuum)(psi),Fuel Rate (direct from ECU)(L/m),Fuel Remaining (Calculated from vehicle profile)(%),Fuel Trim Bank 1 Long Term(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel Trim Bank 2 Short Term(%),Fuel trim Sensor1(%),Fuel trim Sensor2(%),Fuel trim Sensor3(%),Fuel trim Sensor4(%),Fuel trim Sensor5(%),Fuel trim Sensor6(%),Fuel trim Sensor7(%),Fuel trim Sensor8(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS Longitude(°),GPS Satellites,GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manfold Abs Pressure A(psi),Intake Manfold Abs Pressure B(psi),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(cfm),Mass air flow sensor A(cfm),Mass air flow sensor B(cfm),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Sensor1 Wide Range Current(mA),O2 Sensor1 Voltage(V),O2 Sensor1 Wide Range Equivalence Ratio(λ),O2 Sensor1 Wide Range Voltage(V),O2 Sensor2 Voltage(V),O2 Sensor2 Wide Range Current(mA),O2 Sensor2 Wide Range Equivalence Ratio(λ),O2 Sensor2 Wide Range Voltage(V),O2 Sensor3 Voltage(V),O2 Sensor3 Wide Range Current(mA),O2 Sensor3 Wide Range Equivalence Ratio(λ),O2 Sensor3 Wide Range Voltage(V),O2 Sensor4 Voltage(V),O2 Sensor4 Wide Range Current(mA),O2 Sensor4 Wide Range Equivalence Ratio(λ),O2 Sensor4 Wide Range Voltage(V),O2 Sensor5 Voltage(V),O2 Sensor5 Wide Range Current(mA),O2 Sensor5 Wide Range Equivalence Ratio(λ),O2 Sensor5 Wide Range Voltage(V),O2 Sensor6 Voltage(V),O2 Sensor6 Wide Range Current(mA),O2 Sensor6 Wide Range Equivalence Ratio(λ),O2 Sensor6 Wide Range Voltage(V),O2 Sensor7 Voltage(V),O2 Sensor7 Wide Range Current(mA),O2 Sensor7 Wide Range Equivalence Ratio(λ),O2 Sensor7 Wide Range Voltage(V),O2 Sensor8 Voltage(V),O2 Sensor8 Wide Range Current(mA),O2 Sensor8 Wide Range Equivalence Ratio(λ),O2 Sensor8 Wide Range Voltage(V),Odometer(from ECU)(km),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Transmission Temperature(Method 2)(°C),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Voltage (Control Module)(V),Voltage (OBD Adapter)(V),Volumetric Efficiency (Calculated)(%)
-,23-Feb-2022 06:34:27.403,-,-,-,-,-,-,2.59699988,7.02099991,5.93100023,0.00974814,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.25,0.69,0.51999998,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:28.373,-,-,-,-,-,-,2.44000006,6.78599977,6.24499989,-0.00856668,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.20999999,0.63999999,0.63999999,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:29.375,-,-,-,-,-,-,2.59699988,7.80600023,5.2249999,0.00961703,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.25999999,0.76999998,0.44,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:30.373,-,-,-,-,-,-,2.36100006,7.88399982,5.2249999,0.01272637,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.23999999,0.79000002,0.40000001,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:31.373,-,-,-,-,-,-,2.12599993,7.72700024,5.53900003,0.01207018,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.2,0.76999998,0.47,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:32.374,-,-,-,-,-,-,1.88999999,7.72700024,5.6960001,0.01399766,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.2,0.76999998,0.47999999,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:33.374,-,-,-,-,-,-,1.81200004,7.64900017,5.77400017,0.01323456,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.18000001,0.76999998,0.47999999,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:34.373,-,-,-,-,-,-,1.96899998,7.4920001,5.77400017,0.00223097,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.18000001,0.76999998,0.47999999,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:35.374,-,-,-,-,-,-,1.65499997,7.88399982,5.30299997,-0.00021185,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02,0.12,0.76999998,0.47,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:36.373,-,-,-,-,-,-,2.04699993,7.64900017,5.53900003,0.00531528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.2,0.79000002,0.44,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,-,-,-,-,-,-,-
-,23-Feb-2022 06:34:37.373,-,-,-,-,-,-,3.14599991,8.27600002,4.67600012,0.02720903,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.31999999,0.81999999,0.38,-,-,-,97,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.66630602,4215.77539062,0,0,0,-,-,-
-,23-Feb-2022 06:34:38.373,-,-,-,-,-,-,3.22399998,8.11900043,4.51900005,0.01562093,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.31999999,0.81999999,0.33000001,-,-,-,97,-,-,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,4215.77539062,0,0,0,-,-,-
-,23-Feb-2022 06:34:39.373,-,-,-,-,-,-,2.59699988,8.04100037,5.06799984,0.04160571,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02,0.30000001,0.80000001,0.46000001,-,-,-,97,-,-,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,31,-,-,-,-,15.92866039,-,6.27793741,-,-,-,-,37.46685791,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,4215.77539062,0,0,0,-,-,-
-,23-Feb-2022 06:34:40.374,-,-,-,-,-,-,2.36100006,5.13800001,7.57800007,0.04947953,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,0.2,0.51999998,0.74000001,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,-,-,-,-,-,-,-,4215.77539062,0,0,0,-,-,-
-,23-Feb-2022 06:34:41.374,-,-,-,-,-,-,2.67499995,6.55000019,6.16599989,-0.01029938,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.31999999,0.64999998,0.56,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,-,-
-,23-Feb-2022 06:34:42.374,-,-,-,-,-,-,2.91000009,7.64900017,4.67600012,-0.0115007,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,0.30000001,0.76999998,0.38999999,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,-,-
-,23-Feb-2022 06:34:43.373,-,-,-,-,-,-,2.75300002,8.11900043,4.59700012,0.00627654,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.28,0.81,0.36000001,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,-,-
-,23-Feb-2022 06:34:44.374,-,-,-,-,-,-,2.67499995,8.11900043,4.59700012,0.00841807,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.27000001,0.82999998,0.36000001,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,-,-
-,23-Feb-2022 06:34:45.373,-,-,-,-,-,-,2.75300002,8.19799995,4.67600012,0.01702391,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.28999999,0.81999999,0.36000001,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,-,-
-,23-Feb-2022 06:34:46.373,-,-,-,-,-,-,2.75300002,8.04100037,5.2249999,0.04744902,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05,0.25999999,0.82999998,0.47999999,-,-,-,97,-,0,14.93888701,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,13.10000038,-
-,23-Feb-2022 06:34:47.373,-,-,-,-,-,-,2.51799989,7.57000017,5.14599991,-0.00527528,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,0.31999999,0.70999998,0.44999999,-,-,-,97,-,0,14.93888701,91.40000153,29.79999924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,-,-,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,13.10000038,-
-,23-Feb-2022 06:34:48.373,-,-,-,-,-,-,1.65499997,7.72700024,5.2249999,-0.00636929,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0.14,0.81999999,0.44999999,-,14.63638592,-,97,-,0,14.93888701,91.40000153,29.79999924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,0.99567252,3.9826901,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,13.10000038,-
-,23-Feb-2022 06:34:49.375,-,-,-,-,-,-,1.41999996,7.96299982,5.46000004,0.01495523,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.15000001,0.80000001,0.44999999,-,14.63638592,-,97,-,0,14.93888701,91.40000153,29.79999924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,0.99567252,3.9826901,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,13.10000038,-
-,23-Feb-2022 06:34:50.374,-,-,-,-,-,-,1.26300001,8.04100037,5.30299997,0.00803053,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.12,0.81,0.43000001,-,14.63638592,-,97,-,0,14.93888701,91.40000153,29.79999924,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,-,-,0.99567252,3.9826901,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,13.10000038,-
-,23-Feb-2022 06:34:51.375,-,-,-,-,-,-,1.18400002,7.88399982,5.6170001,0.00603861,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.01,0.12,0.80000001,0.44999999,14.69999981,14.7081213,-,97,-,0,14.93888701,91.40000153,29.79999924,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,31,-,43.52941132,-,-,-,1021,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2.34375,-13.28125,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,-,31,-,-,-,0,15.92865753,-,6.27793837,30.16042745,-,-,0,37.4668541,0.0078125,-,1.00055254,3.9826901,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,18.43137169,4.5,-,-,-,-,-,-,4215.77539062,0,0,0,13.14400005,13.10000038,-
